info,symbol,fundingRate,timestamp,datetime
"{'formulaType': 'withRate', 'fundingRate': '-0.0000243310139367', 'fundingTime': '1756684800000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000243310139367'}",ETH/USDT:USDT,-2.43310139367e-05,2025-09-01 00:00:00,2025-09-01T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.000011100452945', 'fundingTime': '1756713600000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.000011100452945'}",ETH/USDT:USDT,-1.1100452945e-05,2025-09-01 08:00:00,2025-09-01T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000953121772094', 'fundingTime': '1756742400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000953121772094'}",ETH/USDT:USDT,9.53121772094e-05,2025-09-01 16:00:00,2025-09-01T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000071410350398', 'fundingTime': '1756771200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000071410350398'}",ETH/USDT:USDT,-7.1410350398e-06,2025-09-02 00:00:00,2025-09-02T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000127079686249', 'fundingTime': '1756800000000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000127079686249'}",ETH/USDT:USDT,1.27079686249e-05,2025-09-02 08:00:00,2025-09-02T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000573858920472', 'fundingTime': '1756828800000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000573858920472'}",ETH/USDT:USDT,5.73858920472e-05,2025-09-02 16:00:00,2025-09-02T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000133264188836', 'fundingTime': '1756857600000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000133264188836'}",ETH/USDT:USDT,1.33264188836e-05,2025-09-03 00:00:00,2025-09-03T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756886400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",ETH/USDT:USDT,0.0001,2025-09-03 08:00:00,2025-09-03T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000516403315745', 'fundingTime': '1756915200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000516403315745'}",ETH/USDT:USDT,5.16403315745e-05,2025-09-03 16:00:00,2025-09-03T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000778516735205', 'fundingTime': '1756944000000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000778516735205'}",ETH/USDT:USDT,7.78516735205e-05,2025-09-04 00:00:00,2025-09-04T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756972800000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",ETH/USDT:USDT,0.0001,2025-09-04 08:00:00,2025-09-04T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000234681865526', 'fundingTime': '1757001600000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000234681865526'}",ETH/USDT:USDT,2.34681865526e-05,2025-09-04 16:00:00,2025-09-04T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.000001006727016', 'fundingTime': '1757030400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.000001006727016'}",ETH/USDT:USDT,1.006727016e-06,2025-09-05 00:00:00,2025-09-05T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000213395796131', 'fundingTime': '1757059200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000213395796131'}",ETH/USDT:USDT,2.13395796131e-05,2025-09-05 08:00:00,2025-09-05T08:00:00.000Z
